31831;32025;0;
31820;32016;0;
31808;32006;0;
31796;31997;0;
31784;31987;0;
31772;31978;0;
31760;31969;0;
31749;31959;0;
31737;31950;0;
31725;31941;0;
31713;31931;0;
31701;31922;0;
31690;31913;0;
31678;31903;0;
31666;31894;0;
31654;31884;0;
31642;31875;0;
31630;31865;0;
31619;31856;0;
31607;31846;0;
31595;31837;0;
31583;31827;0;
31571;31818;0;
31559;31808;0;
31547;31799;0;
31535;31790;0;
31524;31780;0;
31512;31771;0;
31500;31762;0;
31488;31752;0;
31476;31743;0;
31464;31733;0;
31453;31724;0;
31441;31715;0;
31429;31705;0;
31417;31696;0;
31405;31687;0;
31393;31677;0;
31382;31668;0;
31370;31658;0;
31358;31649;0;
31346;31640;0;
31334;31630;0;
31323;31621;0;
31311;31612;0;
31299;31602;0;
31287;31593;0;
31275;31583;0;
31263;31574;0;
31252;31564;0;
31239;31555;0;
31223;31542;0;
31212;31533;0;
31200;31524;0;
31188;31514;0;
31176;31505;0;
31164;31496;0;
31153;31486;0;
31141;31477;0;
31129;31467;0;
31117;31458;0;
31105;31448;0;
31093;31439;0;
31082;31429;0;
31070;31420;0;
31058;31410;0;
31046;31401;0;
31034;31392;0;
31022;31382;0;
31011;31373;0;
30999;31363;0;
30987;31354;0;
30975;31345;0;
30963;31335;0;
30952;31326;0;
30940;31317;0;
30928;31307;0;
30916;31298;0;
30904;31288;0;
30892;31279;0;
30881;31270;0;
30869;31260;0;
30857;31251;0;
30845;31242;0;
30833;31232;0;
30821;31223;0;
30810;31213;0;
30798;31204;0;
30786;31195;0;
30774;31185;0;
30762;31176;0;
30751;31166;0;
30739;31157;0;
30727;31148;0;
30715;31138;0;
30703;31129;0;
30691;31119;0;
30680;31110;0;
30668;31100;0;
30656;31091;0;
30644;31081;0;
30632;31072;0;
30620;31062;0;
30609;31053;0;
30597;31044;0;
30586;31034;0;
30574;31025;0;
30562;31016;0;
30550;31006;0;
30538;30997;0;
30526;30987;0;
30515;30978;0;
30503;30969;0;
30491;30959;0;
30479;30950;0;
30467;30941;0;
30455;30931;0;
30444;30922;0;
30432;30912;0;
30420;30903;0;
30408;30894;0;
30396;30884;0;
30385;30875;0;
30373;30866;0;
30361;30856;0;
30349;30847;0;
30337;30837;0;
30325;30828;0;
30314;30818;0;
30302;30809;0;
30290;30799;0;
30278;30790;0;
30266;30780;0;
30254;30771;0;
30243;30761;0;
30231;30752;0;
30219;30743;0;
30207;30733;0;
30195;30724;0;
30184;30715;0;
30172;30705;0;
30160;30696;0;
30149;30686;0;
30137;30677;0;
30125;30668;0;
30113;30658;0;
30101;30649;0;
30089;30640;0;
30078;30630;0;
30066;30621;0;
30054;30611;0;
30042;30602;0;
30030;30593;0;
30018;30583;0;
30007;30574;0;
29995;30565;0;
29983;30555;0;
29971;30546;0;
29959;30537;0;
29948;30527;0;
29936;30518;0;
29924;30508;0;
29912;30499;0;
29900;30490;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29895;30485;0;
29889;30501;0;
29883;30516;0.0238193;
29877;30532;0.0238193;
29871;30548;0.0232242;
29866;30564;0.0244144;
29860;30579;0.027985;
29854;30595;0.027985;
29848;30611;0.0339361;
29842;30626;0.0422827;
29836;30643;0.0523995;
29830;30658;0.0523995;
29829;30664;0.0637217;
29821;30679;0.0762341;
29813;30693;0.0893263;
29805;30707;0.0893263;
29797;30721;0.102434;
29789;30736;0.115541;
29784;30744;0.128038;
29777;30759;0.128038;
29772;30768;0.139956;
29767;30778;0.150683;
29758;30793;0.1608;
29754;30801;0.1608;
29746;30816;0.169146;
29742;30824;0.176883;
29735;30839;0.182834;
29730;30850;0.182834;
29725;30861;0.187015;
29718;30875;0.190585;
29714;30882;0.193561;
29707;30896;0.193561;
29701;30910;0.194751;
29696;30920;0.195346;
29689;30935;0.195346;
29682;30951;0.195346;
29676;30965;0.195346;
29673;30972;0.194156;
29666;30988;0.193561;
29660;31003;0.193561;
29657;31011;0.19237;
29650;31026;0.19118;
29644;31041;0.18999;
29641;31049;0.18999;
29635;31064;0.1888;
29629;31080;0.188205;
29623;31096;0.187015;
29620;31104;0.187015;
29613;31121;0.185824;
29608;31136;0.185229;
29601;31151;0.184619;
29596;31168;0.184619;
29590;31183;0.184024;
29583;31198;0.184024;
29583;31200;0.184619;
29583;31200;0.184619;
29583;31200;0.185229;
29583;31200;0.185824;
29583;31200;0.185229;
29583;31200;0.185229;
29583;31200;0.182834;
29583;31200;0.178073;
29583;31200;0.171527;
29583;31200;0.171527;
29583;31200;0.163775;
29583;31200;0.154253;
29583;31200;0.143526;
29583;31200;0.143526;
29583;31200;0.132219;
29583;31200;0.120302;
29583;31200;0.108385;
29583;31200;0.108385;
29583;31200;0.0964828;
29583;31200;0.0851606;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29583;31200;0.0744488;
29578;31201;0.0744488;
29568;31201;0.0744488;
29568;31201;0.0238193;
29568;31201;0.0238193;
29568;31201;0.0232242;
29568;31201;0.0238193;
29568;31201;0.0256046;
29568;31201;0.0256046;
29568;31201;0.027985;
29568;31201;0.0297704;
29568;31201;0.0309606;
29568;31201;0.0309606;
29568;31201;0.0321508;
29568;31201;0.033341;
29568;31201;0.0339361;
29568;31201;0.0339361;
29568;31201;0.00308232;
29568;31201;0.0339361;
29568;31201;0.0339361;
29568;31201;0.0339361;
29568;31201;0.033341;
29568;31201;0.0327459;
29568;31201;0.0315557;
29568;31201;0.0315557;
29568;31201;0.0309606;
29568;31201;0.0297704;
29568;31201;0.0291752;
29568;31201;0.0291752;
29568;31201;0.0291752;
29568;31201;0.0291752;
29568;31201;0.0291752;
29568;31201;0.0291752;
29565;31196;0.0291752;
29558;31182;0.0291752;
29551;31167;0.0238193;
29543;31152;0.0238193;
29537;31137;0.0238193;
29529;31123;0.0256046;
29522;31108;0.0297704;
29515;31093;0.0297704;
29508;31078;0.0357214;
29501;31063;0.0440681;
29493;31048;0.0547799;
29486;31033;0.0547799;
29479;31018;0.0661021;
29472;31004;0.0792096;
29466;30991;0.0923018;
29460;30982;0.0923018;
29452;30968;0.106004;
29444;30955;0.119707;
29435;30940;0.132815;
29427;30926;0.132815;
29424;30920;0.144717;
29421;30916;0.156039;
29415;30907;0.166262;
29407;30893;0.166262;
29398;30880;0.175097;
29394;30874;0.181643;
29385;30861;0.187015;
29379;30852;0.187015;
29372;30843;0.190585;
29363;30831;0.193561;
29353;30818;0.193561;
29344;30806;0.194751;
29334;30793;0.195941;
29325;30780;0.196536;
29320;30774;0.196536;
29309;30761;0.196536;
29300;30749;0.196536;
29290;30737;0.196536;
29280;30725;0.196536;
29270;30712;0.196536;
29263;30705;0.196536;
29253;30694;0.196536;
29242;30683;0.196536;
29232;30671;0.196536;
29224;30664;0.196536;
29213;30653;0.196536;
29209;30648;0.196536;
29198;30637;0.196536;
29188;30626;0.196536;
29177;30615;0.196536;
29170;30606;0.196536;
29162;30600;0.195941;
29151;30589;0.195346;
29140;30579;0.194751;
29134;30574;0.194751;
29122;30565;0.193561;
29110;30557;0.192966;
29104;30553;0.191775;
29092;30544;0.191775;
29082;30537;0.190585;
29073;30534;0.189395;
29060;30528;0.188205;
29046;30523;0.188205;
29035;30518;0.187015;
29026;30516;0.185824;
29012;30511;0.184619;
29005;30508;0.184619;
28991;30506;0.183429;
28977;30504;0.182834;
28963;30502;0.181643;
28949;30500;0.181643;
28941;30499;0.181048;
28934;30497;0.180453;
28920;30497;0.180453;
28914;30498;0.180453;
28901;30498;0.180453;
28886;30499;0.179858;
28879;30499;0.179263;
28879;30499;0.179263;
28870;30503;0.179263;
28857;30508;0.178668;
28844;30513;0.176883;
28836;30518;0.176883;
28823;30525;0.175097;
28815;30529;0.173312;
28815;30529;0.170932;
28815;30529;0.170932;
28815;30529;0.169146;
28815;30529;0.167361;
28815;30529;0.16437;
28815;30529;0.16437;
28815;30529;0.160204;
28815;30529;0.154849;
28815;30529;0.147692;
28815;30529;0.147692;
28815;30529;0.139956;
28815;30529;0.131029;
28815;30529;0.121492;
28815;30529;0.121492;
28815;30529;0.111971;
28815;30529;0.101839;
28815;30529;0.0917067;
28815;30529;0.0917067;
28815;30529;0.0821851;
28815;30529;0.0726482;
28815;30529;0.0637217;
28815;30529;0.0637217;
28815;30529;0.0559854;
28815;30529;0.0488289;
28815;30529;0.0422827;
28815;30529;0.0422827;
28815;30529;0.0369116;
28815;30529;0.0327459;
28815;30529;0.0297704;
28815;30529;0.0297704;
28815;30529;0.0285801;
28815;30529;0.0291752;
28815;30529;0.0297704;
28815;30529;0.0297704;
28815;30529;0.0309606;
28815;30529;0.0315557;
28815;30529;0.0321508;
28815;30529;0.0321508;
28815;30529;0.0321508;
28815;30529;0.0321508;
28815;30529;0.0321508;
28815;30529;0.0321508;
28815;30529;0.0315557;
28815;30529;0.0309606;
28815;30529;0.0303655;
28815;30529;0.0303655;
28815;30529;0.0291752;
28815;30529;0.0285801;
28815;30529;0.0285801;
28815;30529;0.0285801;
28815;30529;0.0285801;
28815;30529;0.0285801;
28815;30529;0.0285801;
28815;30535;0.0285801;
28815;30543;0.0285801;
28815;30543;0.0238193;
28815;30543;0.0232242;
28815;30543;0.0232242;
28815;30543;0.0226291;
28815;30543;0.0238193;
28815;30543;0.0256046;
28815;30543;0.0256046;
28815;30543;0.0267948;
28815;30543;0.027985;
28815;30543;0.0291752;
28815;30543;0.0291752;
28815;30543;0.0297704;
28815;30543;0.0303655;
28815;30543;0.0303655;
28815;30543;0.0303655;
28815;30543;0.0303655;
28815;30543;0.0303655;
28815;30543;0.0303655;
28815;30543;0.0303655;
28815;30543;0.0297704;
28815;30543;0.0291752;
28815;30543;0.0285801;
28815;30543;0.0285801;
28815;30543;0.027985;
28815;30543;0.027985;
28815;30543;0.027985;
28815;30543;0.027985;
28815;30543;0.027985;
28815;30543;0.027985;
28823;30546;0.027985;
28837;30551;0.027985;
28850;30556;0.0238193;
28864;30561;0.0238193;
28877;30566;0.0250095;
28891;30571;0.0250095;
28904;30577;0.0285801;
28918;30582;0.0339361;
28931;30586;0.0422827;
28944;30591;0.0422827;
28958;30596;0.0518044;
28963;30600;0.0631266;
28975;30609;0.075639;
28987;30619;0.075639;
28996;30626;0.0887312;
28996;30626;0.101839;
28996;30626;0.114351;
29006;30638;0.114351;
29016;30651;0.126253;
29025;30664;0.136385;
29035;30676;0.101152;
29045;30688;0.101152;
29054;30699;0.151278;
29060;30708;0.157229;
29070;30721;0.162585;
29080;30733;0.162585;
29089;30746;0.167361;
29099;30758;0.171527;
29108;30770;0.175097;
29114;30779;0.175097;
29123;30792;0.178668;
29132;30806;0.182238;
29136;30810;0.185229;
29144;30824;0.185229;
29153;30837;0.188205;
29157;30843;0.190585;
29165;30857;0.19237;
29175;30871;0.19237;
29179;30877;0.193561;
29187;30891;0.194156;
29196;30905;0.194751;
29204;30919;0.194751;
29208;30926;0.194751;
29216;30940;0.194751;
29222;30950;0.194156;
29227;30960;0.194156;
29234;30975;0.193561;
29241;30989;0.192966;
29246;30997;0.191775;
29253;31012;0.191775;
29260;31027;0.190585;
29268;31041;0.18999;
29275;31056;0.1888;
29283;31071;0.1888;
29287;31079;0.18761;
29293;31095;0.18761;
29300;31110;0.18761;
29306;31126;0.18761;
29313;31141;0.18761;
29319;31157;0.18761;
29322;31163;0.188205;
29327;31172;0.188205;
29333;31188;0.1888;
29338;31204;0.189395;
29344;31220;0.18999;
29350;31235;0.18999;
29353;31243;0.18999;
29358;31259;0.18999;
29363;31275;0.190585;
29369;31292;0.190585;
29374;31308;0.190585;
29379;31323;0.190585;
29382;31334;0.19118;
29387;31350;0.19118;
29391;31367;0.19118;
29396;31383;0.191775;
29400;31399;0.19237;
29404;31411;0.19237;
29406;31422;0.192966;
29410;31439;0.193561;
29414;31455;0.194156;
29419;31472;0.194156;
29423;31489;0.194156;
29424;31493;0.194751;
29425;31505;0.194751;
29428;31522;0.194751;
29431;31538;0.195346;
29434;31555;0.194751;
29437;31572;0.194156;
29439;31580;0.194156;
29439;31580;0.193561;
29439;31580;0.192966;
29439;31581;0.191775;
29439;31581;0.191775;
29439;31581;0.18999;
29440;31588;0.186419;
29442;31605;0.180453;
29444;31621;0.180453;
29446;31639;0.173312;
29448;31656;0.16556;
29450;31673;0.158419;
29452;31690;0.158419;
29455;31707;0.151873;
29456;31724;0.147097;
29459;31741;0.144121;
29460;31747;0.144121;
29461;31765;0.142931;
29463;31782;0.142931;
29464;31799;0.144121;
29465;31816;0.144121;
29466;31826;0.145907;
29467;31829;0.148898;
29467;31829;0.151278;
29467;31829;0.151873;
29467;31829;0.155444;
29466;31846;0.157824;
29466;31864;0.158419;
29465;31881;0.158419;
29465;31899;0.157229;
29464;31915;0.156039;
29464;31926;0.154849;
29464;31944;0.154849;
29465;31961;0.153658;
29466;31978;0.153658;
29465;31996;0.153658;
29466;31998;0.153658;
29466;31998;0.154849;
29466;31998;0.156634;
29466;31998;0.158419;
29466;31998;0.158419;
29466;31998;0.159014;
29466;31998;0.157824;
29466;31998;0.154849;
29466;31998;0.154849;
29466;31998;0.150683;
29466;31998;0.144121;
29466;31998;0.13698;
29466;31998;0.13698;
29466;31998;0.128038;
29466;31998;0.118517;
29466;31998;0.10898;
29466;31998;0.10898;
29466;31998;0.0988632;
29466;31998;0.0887312;
29466;31998;0.0786145;
29466;31998;0.0786145;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29466;31998;0.0696727;
29471;31998;0.0696727;
29484;31998;0.0696727;
29499;31998;0.0696727;
29513;31998;0.0238193;
29527;31998;0.0238193;
29541;31998;0.0261997;
29555;31998;0.0261997;
29569;31998;0.0309606;
29584;31998;0.038117;
29597;31998;0.0470436;
29612;31998;0.0470436;
29625;31998;0.0577707;
29640;31998;0.0696727;
29654;31998;0.0827802;
29659;31998;0.0827802;
29672;31998;0.0958877;
29680;31999;0.0958877;
29694;31999;0.109575;
29698;31999;0.123278;
29698;31999;0.136385;
29698;31999;0.136385;
29698;31999;0.148302;
29698;31999;0.157824;
29698;31999;0.16437;
29698;31999;0.16437;
29698;31999;0.167956;
29698;31999;0.168551;
29698;31999;0.166155;
29698;31999;0.166155;
29698;31999;0.161395;
29698;31999;0.154849;
29698;31999;0.145907;
29698;31999;0.145907;
29698;31999;0.13579;
29698;31999;0.125063;
29698;31999;0.113756;
29698;31999;0.113756;
29698;31999;0.102434;
29698;31999;0.0911116;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31999;0.0803998;
29698;31988;0.0803998;
29698;31971;0.0803998;
29698;31954;0.0803998;
29698;31936;0.0238193;
29698;31919;0.0238193;
29698;31902;0.0267948;
29698;31885;0.0267948;
29699;31867;0.0321508;
29699;31850;0.0399023;
29699;31833;0.049424;
29699;31815;0.049424;
29700;31801;0.0601511;
29700;31801;0.0726482;
29700;31801;0.0857557;
29700;31801;0.0857557;
29700;31801;0.0988632;
29700;31801;0.110765;
29700;31796;0.120302;
29701;31779;0.120302;
29703;31762;0.126848;
29705;31744;0.131624;
29707;31727;0.134005;
29708;31710;0.134005;
29710;31693;0.136385;
29712;31675;0.138766;
29714;31658;0.141741;
29715;31651;0.0108949;
29718;31634;0.0111238;
29721;31617;0.148302;
29725;31600;0.151873;
29728;31583;0.151873;
29730;31571;0.156039;
29732;31560;0.159609;
29736;31543;0.163775;
29738;31526;0.163775;
29742;31509;0.167956;
29745;31493;0.171527;
29747;31483;0.175097;
29748;31479;0.175097;
29753;31462;0.178668;
29757;31446;0.181643;
29762;31429;0.184024;
29767;31415;0.184024;
29770;31404;0.185824;
29774;31388;0.187015;
29777;31379;0.18761;
29782;31363;0.18761;
29787;31347;0.1888;
29791;31331;0.1888;
29797;31315;0.189395;
29802;31299;0.189395;
29805;31287;0.189395;
29809;31278;0.189395;
29815;31261;0.18999;
29821;31246;0.18999;
29827;31230;0.18999;
29830;31223;0.18999;
29831;31218;0.190585;
29838;31202;0.190585;
29843;31187;0.190585;
29848;31176;0.18999;
29851;31166;0.189395;
29858;31150;0.189395;
29864;31134;0.188205;
29865;31130;0.187015;
29865;31130;0.185824;
29865;31130;0.185824;
29865;31130;0.184619;
29865;31130;0.182238;
29865;31130;0.178668;
29865;31130;0.178668;
29865;31130;0.173907;
29865;31130;0.166766;
29865;31130;0.158419;
29865;31130;0.158419;
29865;31130;0.148898;
29865;31130;0.138766;
29865;31130;0.127443;
29865;31130;0.127443;
29865;31130;0.116136;
29865;31130;0.104219;
29865;31130;0.0929122;
29865;31130;0.0929122;
29865;31130;0.0821851;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29865;31130;0.071458;
29879;31133;0.071458;
29893;31137;0.071458;
29893;31137;0.0238193;
29893;31137;0.0232242;
29893;31137;0.0232242;
29893;31137;0.0256046;
29893;31137;0.0285801;
29893;31137;0.0321508;
29893;31137;0.0321508;
29893;31137;0.0351263;
29893;31137;0.038117;
29893;31137;0.0399023;
29893;31137;0.0399023;
29893;31137;0.0416876;
29893;31137;0.0428779;
29893;31137;0.043473;
29893;31137;0.043473;
29893;31137;0.043473;
29893;31137;0.0428779;
29893;31137;0.0416876;
29893;31137;0.0416876;
29893;31137;0.0404974;
29893;31137;0.0393072;
29893;31137;0.0375219;
29893;31137;0.0375219;
29893;31137;0.0363165;
29893;31137;0.0345312;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31137;0.0327459;
29893;31149;0.0327459;
29893;31166;0.0327459;
29893;31183;0.0238193;
29893;31201;0.0238193;
29893;31218;0.0238193;
29893;31235;0.0256046;
29893;31252;0.0291752;
29893;31270;0.0357214;
29893;31287;0.0357214;
29893;31304;0.0446632;
29893;31322;0.0547799;
29893;31339;0.0666972;
29893;31356;0.0666972;
29893;31374;0.0792096;
29893;31391;0.0929122;
29893;31408;0.1066;
29893;31425;0.1066;
29893;31443;0.120302;
29893;31460;0.134005;
29893;31477;0.146502;
29893;31495;0.146502;
29893;31512;0.158419;
29893;31529;0.169741;
29893;31547;0.179858;
29893;31564;0.179858;
29892;31581;0.189395;
29892;31598;0.197131;
29892;31616;0.204288;
29892;31633;0.204288;
29892;31650;0.209644;
29892;31668;0.214405;
29892;31685;0.21857;
29892;31702;0.21857;
29892;31720;0.221546;
29892;31737;0.223941;
29892;31754;0.225132;
29892;31771;0.225132;
29892;31789;0.226322;
29892;31806;0.226322;
29892;31823;0.226322;
29892;31841;0.226322;
29892;31858;0.226322;
29892;31875;0.225727;
29892;31893;0.224537;
29892;31901;0.224537;
29892;31919;0.223346;
29892;31936;0.222751;
29892;31953;0.220951;
29892;31971;0.220951;
29892;31988;0.219165;
29892;32002;0.21738;
29892;32002;0.215595;
29892;32002;0.215595;
29892;32002;0.213809;
29892;32002;0.211429;
29892;32002;0.207263;
29892;32002;0.207263;
29892;32002;0.201892;
29892;32002;0.194156;
29887;32012;0.184619;
29879;32026;0.184619;
29871;32041;0.173312;
29871;32043;0.16199;
29871;32043;0.150088;
29871;32043;0.150088;
29871;32043;0.139956;
29871;32043;0.129839;
29871;32043;0.120302;
29871;32043;0.120302;
29871;32043;0.111376;
29871;32043;0.102434;
29871;32043;0.0935073;
29871;32043;0.0935073;
29871;32043;0.0851606;
29871;32043;0.0768292;
29871;32043;0.0690776;
29871;32043;0.0690776;
29871;32043;0.0619364;
29871;32043;0.055375;
29871;32043;0.049424;
29871;32043;0.049424;
29871;32043;0.0440681;
29871;32043;0.0399023;
29871;32043;0.0357214;
29871;32043;0.0357214;
29871;32043;0.0327459;
29871;32043;0.0309606;
29871;32043;0.0297704;
29871;32043;0.0297704;
29871;32043;0.0291752;
29871;32043;0.0291752;
29871;32043;0.0297704;
29871;32043;0.0297704;
29871;32043;0.0297704;
29871;32043;0.0297704;
29871;32043;0.0297704;
29871;32043;0.0297704;
29871;32043;0.0297704;
29871;32043;0.0291752;
29871;32043;0.0291752;
29871;32043;0.0291752;
29871;32043;0.0285801;
29871;32043;0.027985;
29871;32043;0.0273899;
29871;32043;0.0273899;
29871;32043;0.0267948;
29871;32043;0.0267948;
29871;32043;0.0267948;
29871;32043;0.0267948;
29871;32043;0.0267948;
29883;32050;0.0267948;
29892;32053;0.0244144;
29892;32053;0.0244144;
29892;32053;0.0238193;
29892;32053;0.0250095;
29892;32053;0.0250095;
